COMPANY NAME,Symbol,Company_Age,Log_Issue_Price,Range_Width_pct,Days_to_List,Revenue_CAGR,PAT_CAGR,Avg_Operating_Margin,Avg_ROE_pct,Avg_ROCE_pct,Avg_DE_pct,Avg_Interest_Coverage,Avg_Assets_Turnover,Log_Latest_Revenue,Ind_Financial Services,Ind_Healthcare & Pharmaceuticals,Ind_Industrial Manufacturing & Capital Goods,Ind_Information Technology & Digital Platforms,"Ind_Infrastructure, Construction & Utilities","Ind_Materials, Energy & Commodities"
Dr. Agarwal's Health Care Limited,AGARWALEYE,-0.4745762711864407,0.1684330175336558,-0.04058573047887275,-0.6666666666666666,0.4908605039374076,0.2996757019417322,0.2277207531993311,-0.371016138188306,-0.6382101300479124,0.3958823222030623,-0.20066908923112411,-0.4329595319356411,0.13551549018719053,0.0,1.0,0.0,0.0,0.0,0.0
Dreamfolks Services Limited,DREAMFOLKS,-0.3389830508474576,-0.01178583453681051,1.3777764325824575,1.6666666666666667,0.0984019981791789,-0.657423941230706,-0.3602299772103054,0.6936177114589246,1.2490930869267625,-0.5527316193760778,1.9291111495645148,1.902161547212742,-0.7147680860230368,0.0,0.0,0.0,1.0,0.0,0.0
EMS Limited,EMSLIMITED,-0.4745762711864407,-0.38552253131297826,0.5776592929657174,1.0,-0.09216163974725097,-0.4263413111116477,0.9647200837961318,0.19033330630119208,0.25241273100616024,-0.3865548414066991,1.1984195650919995,-0.16252234682268815,-0.627257140193292,0.0,0.0,0.0,0.0,1.0,0.0
EPACK Durable Limited,EPACK,-1.0847457627118644,-0.31150248166656325,0.588358152174698,0.0,-0.08587159905537828,-1.1740048652759756,-0.47748065388500904,-0.6965371827102427,-0.3830424366872005,1.5998850394523698,-0.23227778739112875,0.042905899561189564,0.0582811731868867,0.0,0.0,0.0,0.0,0.0,0.0
ETHOS Limited,ETHOSLTD,-0.2711864406779661,0.8409653124502253,-0.537800356226215,1.3333333333333333,0.3974326901282913,0.3370609751756424,-0.10447303534313099,-0.5330467926364448,-0.5061088295687884,-0.3260960443120656,0.009055776662629113,0.03250446936453751,-0.04482774461971703,0.0,0.0,0.0,0.0,0.0,0.0
Easy Trip Planners Limited,EASEMYTRIP,0.0,-0.4891336131880181,-11.568120501020749,1.0,0.07840749601259439,-1.490702117026602,1.385421397602755,0.46930500364933886,0.8927960301163591,-0.23911793907090972,1.886197150602757,-0.4277588168373153,-0.8176232012304437,0.0,0.0,0.0,1.0,0.0,0.0
Ecos (India) Mobility & Hospitality Limited,ECOSMOBLTY,0.4745762711864407,0.009058408579192753,-0.5200949138963343,-0.3333333333333333,1.579413178465223,0.5939629658627902,-0.0435230967638718,0.9202011191306463,0.9196269678302534,-0.33262789360923867,2.120263021283959,1.1610596457012843,-0.5579568961140675,0.0,0.0,0.0,0.0,0.0,0.0
Electronics Mart India Limited,EMIL,-1.0169491525423728,-1.4740653629258422,0.24399995492278784,1.3333333333333333,-0.4075917849914001,-0.48357977521987544,-0.5183599895397581,-0.3127889060092451,-0.36921629021218355,0.3018236923237708,-0.1982465247736055,1.5173086299366167,1.0235676228081807,0.0,0.0,0.0,0.0,0.0,0.0
Elin Electronics Limited,ELIN,1.423728813559322,-0.2502633758341559,0.7071717991797543,0.6666666666666666,-0.8611598446063439,-0.7524506019594617,-0.5794446400648008,-0.7601167788500528,-0.6724332648870637,-0.4016303495845744,-0.08507815654380801,1.0362424833414599,-0.2247349129815057,0.0,0.0,1.0,0.0,0.0,0.0
Emcure Pharmaceuticals Limited,EMCURE,1.4915254237288136,0.9599146743777353,-0.5941205251612282,-0.3333333333333333,-0.49082490066596257,-0.3492149916263929,0.2616248676498842,0.4530857189197952,0.4604893908281999,0.37231540993886203,0.016438830247447717,0.06630911750365696,1.2042642368968282,0.0,1.0,0.0,0.0,0.0,0.0
Emmvee Photovoltaic Power Limited,EMMVEE,-0.2711864406779661,-0.36145431130075817,0.20344573814453104,-0.3333333333333333,2.216884175298605,3.52933685832668,0.280079251576666,0.8202903251966589,-0.20042778918548929,3.6997962063019294,-0.11564861279344749,-0.28213879408418674,0.7737426163254446,0.0,0.0,0.0,0.0,1.0,0.0
Entero Healthcare Solutions Limited,ENTERO,-1.0169491525423728,1.150811296353122,0.04462988046718825,-1.0,0.282637317655112,8.157117662686192,-0.6982305446155156,-1.1000729867812833,-0.8488877481177276,0.0025604849244917956,-0.21854992213185664,1.499106127092476,0.962206930599743,0.0,1.0,0.0,0.0,0.0,0.0
Enviro Infra Engineers Limited,EIEL,-0.4067796610169492,-0.6896352114053076,1.076457458790025,-1.0,1.4970706612932028,0.5425857998484436,0.8189137763050808,1.3736923201686801,1.3422142368240937,0.11344515859330111,0.16559958470323588,0.08451162034779806,-0.2876910788178935,0.0,0.0,0.0,0.0,1.0,0.0
Epack Prefab Technologies Limited,EPACKPEB,0.2711864406779661,-0.41447834496952457,-0.23052414041890495,-0.3333333333333333,0.6983330477903641,0.3628222581265143,-0.27054250611164066,0.28067472224474876,0.18684120465434653,0.34694570726864216,-0.08692391994001267,0.6227856330245412,-0.09757806941135663,0.0,0.0,1.0,0.0,0.0,0.0
Equitas Small Finance Bank Limited,EQUITASBNK,0.6779661016949152,-1.9638883076980072,-5.089494009248259,1.6666666666666667,-0.33929814814737386,-0.9357685633685088,-0.08906685344190779,-0.6864812261779258,0.0,0.0,0.0,0.0,0.6763637215500086,1.0,0.0,0.0,0.0,0.0,0.0
Exicom Telesystems Limited,EXICOM,0.6101694915254238,-0.7250808269268751,-0.1588290786387168,-0.3333333333333333,-0.6534585048523041,-1.490702117026602,-0.7531225599523602,-2.005271267537102,-0.8820157426420261,0.24342895960704408,-0.248658937532445,0.03250446936453751,-0.2960038494450782,0.0,0.0,1.0,0.0,0.0,0.0
FINO Payments Bank Limited,FINOPB,-0.2711864406779661,0.47944251054627324,-5.307640382826162,1.3333333333333333,-0.5582564924345887,-0.39516596594201975,-0.5080332469962466,-0.3979401508393483,0.0,0.0,0.0,0.0,-0.13082088076499168,1.0,0.0,0.0,0.0,0.0,0.0
FSN Ecommerce Ventures Limited,NYKAA,-0.6101694915254238,1.0545288671821382,-3.7258973857418716,1.0,0.3002126301350207,0.46902933316196777,-0.6549055506624326,-0.8144513826940235,-0.5139117043121151,0.6420024037205416,-0.21901136298090781,1.2572728750203155,1.2677239039820039,0.0,0.0,0.0,0.0,0.0,0.0
Fedbank Financial Services Limited,FEDFINA,0.5423728813559322,-0.7372273456817026,0.023993328900743828,0.0,0.22314837240253516,0.1913134179635084,3.227895476936406,-0.38739761576514486,1.7502908966461328,3.6997962063019294,-0.26757801234354267,-0.9634324719648953,0.16969143081203694,1.0,0.0,0.0,0.0,0.0,0.0
FiveStar Business Finance Limited,FIVESTAR,1.2881355932203389,0.31019093547686577,0.18830207491719855,1.3333333333333333,0.003810081859607847,-0.2099542626318286,4.093712722778571,0.03954802259886999,0.7792664841432807,0.987467558481824,-0.1692526580915575,-0.8845549596402841,0.44418494726965196,1.0,0.0,0.0,0.0,0.0,0.0
Flair Writing Industries Limited,FLAIR,-0.8813559322033898,-0.07184981403436803,0.7071717991797543,0.3333333333333333,-0.0129272400406636,0.024328980806798357,0.24041141896664125,0.06885086367691172,0.06747091033538669,-0.333359460730522,0.9398973294110863,0.18592556476515526,-0.23858957519155746,0.0,0.0,0.0,0.0,0.0,0.0
Fujiyama Power Systems Limited,UTLSOLAR,-0.9491525423728814,-0.3190015600062927,0.7071717991797543,-1.0,1.383151866605985,1.4962654038485095,-0.5410831788269472,-0.6306868867082964,-0.5404688569472964,0.13651565031091617,-0.11784045682644052,0.19632699496180733,0.2992069936871339,0.0,0.0,1.0,0.0,0.0,0.0
Fusion Micro Finance Limited,FUSION,0.6101694915254238,0.09242215933639976,-0.25818908273625973,1.6666666666666667,-0.5968593081832791,-0.7092430141485716,1.692382453871174,-1.8727597112967318,0.35795687885010263,3.6997962063019294,-0.29157293649420307,-0.87241995774419,-0.013006616719676251,1.0,0.0,0.0,0.0,0.0,0.0
G R Infraprojects Limited,GRINFRA,0.5423728813559322,0.7997717722814309,-10.164915684830396,1.3333333333333333,-0.8736188556627961,-0.4582155797110452,0.5882436565850516,0.031059930257075447,-0.27229637234770726,0.37111354966818205,-0.1312222414489242,-0.32894522996912096,1.1476709139656573,0.0,0.0,0.0,0.0,1.0,0.0
GK Energy Limited,GKENERGY,-0.3389830508474576,-0.6611709584305101,0.6178674239798867,-1.0,2.216884175298605,4.277363135453812,0.013815216452130186,1.9259589652096345,1.7502908966461328,1.326644719653028,0.01978427640306863,0.9712335446123843,-0.016346827453314238,0.0,0.0,0.0,0.0,0.0,1.0
GNG Electronics Limited,EBGNG,-0.2033898305084746,-0.2857576273185664,0.18830207491719855,-0.3333333333333333,0.8295685382104967,0.6779707825283482,-0.32276588847064974,0.9247425188549183,1.0739048596851473,1.2713852745989447,-0.13690373190286664,1.5771168535673663,0.05242731210051739,0.0,0.0,1.0,0.0,0.0,0.0
GPT Healthcare Limited,GPTHEALTH,0.9491525423728814,-0.4937330298233026,-0.3947289593347958,-1.0,-0.6397439672243119,-0.4922310852651478,0.34102635282303095,0.4874706025464275,0.30826488706365507,-0.11592726132622663,0.24992789986733577,0.2587355761417193,-0.9492406039477559,0.0,1.0,0.0,0.0,0.0,0.0
Gandhar Oil Refinery (India) Limited,GANDHAR,0.7457627118644068,-0.5759274399607729,0.8688708453996241,0.0,-0.8514488269927201,-0.5834778048851005,-0.42827259189428374,0.1536777228124241,0.37657426420260104,-0.2655327376286774,-0.027628770836938293,1.782545099951244,0.6412539105835021,0.0,0.0,0.0,0.0,0.0,1.0
Ganesh Consumer Products Limited,GANESHCP,0.2033898305084746,-0.022399981753322574,-0.05663021728125752,-0.3333333333333333,-0.2117448123104808,-0.2654529048371843,-0.3816601514178626,-0.15789473684210534,0.005766598220397045,-0.23273632230757166,0.1198015804349081,1.5933690882496347,-0.5132222704676404,0.0,0.0,0.0,0.0,0.0,0.0
Garuda Construction and Engineering Limited,GARUDA,-0.4745762711864407,-1.0687396028901806,0.7071717991797543,-0.3333333333333333,2.0358360958965873,0.6803886630945916,1.41306154071453,1.4486254156191711,1.5589151266255994,-0.42425667554998175,7.586722039568553,-0.19372663741264431,-0.8695077269242805,0.0,0.0,0.0,0.0,1.0,0.0
Gland Pharma Limited,GLAND,0.0,1.3024311067084704,-11.225678815027061,1.0,-0.5809875331964471,-0.578535657315846,0.8898010545154762,-0.395669450977212,-0.319524298425736,-0.5639598683179182,6.295495183711139,-0.4875670404680645,0.9770976113211383,0.0,1.0,0.0,0.0,0.0,0.0
Global Health Limited,MEDANTA,-0.06779661016949153,0.014191689062543467,0.17852179241621202,1.0,-0.0977831749211115,0.0855611009477413,0.4548304136953197,-0.12010380342226921,-0.23246064339493488,-0.1621988817474003,0.13848993482148017,-0.19892735251097032,0.6835289918412154,0.0,1.0,0.0,0.0,0.0,0.0
Glottis Limited,GLOTTIS,-1.2881355932203389,-0.8072752370643455,5.155775791694281,0.0,-0.32298068893678006,-0.1269285529520905,-0.31772848122660985,1.9259589652096345,1.7502908966461328,0.48609369284631887,7.586722039568553,5.594669267024217,-0.6426726663022738,0.0,0.0,0.0,0.0,0.0,1.0
Go Digit General Insurance Limited,GODIGIT,-0.8813559322033898,-0.1674369476581913,0.4057695328801905,0.0,0.349318911502238,5.6839260284010065,-0.756715757932763,-0.98686237936907,-1.084069130732375,-0.5234362752782569,-0.46005652650400874,-0.5967820575329109,1.2977224144470876,1.0,0.0,0.0,0.0,0.0,0.0
Go Fashion (India) Limited,GOCOLORS,-0.4745762711864407,0.6334357500913484,0.21211493665872777,0.6666666666666666,-0.0921122673796376,-0.23164105863538714,0.41494152282130997,-0.2891087503041117,-0.3678473648186174,-0.05066102314887383,-0.14575762819403582,-0.3003412969283277,-0.5194616304392758,0.0,0.0,0.0,0.0,0.0,0.0
Godavari Biorefineries Limited,GODAVARIB,3.1864406779661016,0.05419369227247597,0.3190022137939454,-0.3333333333333333,-0.8736188556627961,-1.1778653750743104,-0.5276385821575292,-1.1284567350579842,-0.7080253251197809,0.9144589016042224,-0.2729999423198938,0.13911912888022104,0.09159100239133347,0.0,0.0,0.0,0.0,0.0,1.0
Gopal Snacks Limited,GOPAL,-0.4067796610169492,0.16629043612117017,-0.008376723307003375,-1.0,-0.8736188556627961,-0.19528072864201276,-0.35525882927021935,0.4873084096991322,0.4866358658453116,0.032058316350525175,0.5544788602411028,2.4612384202827893,-0.1117950286153613,0.0,0.0,0.0,0.0,0.0,0.0
HDB Financial Services Limited,HDBFS,-0.2711864406779661,0.6936829071646846,1.076457458790025,-0.3333333333333333,-0.426554540280821,0.012599779879116983,2.7797398522387806,-0.09480171924418151,1.7502908966461328,3.6997962063019294,-0.2619253619426659,-0.9296278238257762,1.7090742113412787,1.0,0.0,0.0,0.0,0.0,0.0
HMA Agro Industries Limited,HMAAGRO,-0.3389830508474576,0.4912968356862777,0.35682386570331964,1.6666666666666667,0.04273829587318552,-0.3240642267678446,-0.5739497702631102,0.30938285621604056,0.4990930869267625,0.41103621257250367,0.4114321970352426,3.0255160084511625,1.0082108501292701,0.0,0.0,0.0,0.0,0.0,0.0
Happiest Minds Technologies Limited,HAPPSTMNDS,-0.5423728813559322,-0.5912819448255695,-11.39249508407511,0.6666666666666666,-0.04122852949097525,-0.4183924030845302,0.5542712545710794,0.29689400697429214,0.34796372347707066,0.26866802529132067,0.3191440272250102,-0.14952055907687323,0.22432115451440293,0.0,0.0,0.0,1.0,0.0,0.0
Happy Forging Limited,HAPPYFORGE,1.6271186440677967,0.8130474062294633,-0.1287171526910496,0.0,-0.2679948133447441,-0.09133279711818945,0.8612820090571136,0.0866920768794094,0.15261806981519502,-0.3381669018132414,1.5854530772336621,-0.20152771006013334,-0.08140486268780238,0.0,0.0,1.0,0.0,0.0,0.0
Hariom Pipe Industries Limited,HARIOMPIPE,-0.2711864406779661,-0.6611709584305101,2.3146505527774446,0.6666666666666666,0.9506445770772792,-0.02431959391400698,-0.1504765382851198,0.017760116778849862,0.1053901437371662,0.4122119454459949,-0.09707561861913815,0.6045831301804,-0.03536295344553345,0.0,0.0,0.0,0.0,0.0,1.0
Harsha Engineers International Limited,HARSHA,-0.4745762711864407,-0.0013007379017988274,-0.3693518509568944,1.3333333333333333,-0.7958550724155107,-0.22303683066513452,0.000200449920858915,-0.336631254561674,-0.25504791238877483,-0.16606573653132672,0.41616196573801695,0.053307329757841616,-0.041809219899604184,0.0,0.0,1.0,0.0,0.0,0.0
Heranba Industries Limited,HERANBA,0.7457627118644068,0.550991697869365,-12.542350048655711,0.6666666666666666,-0.8736188556627961,-1.490702117026602,-0.3659561339791534,-0.7134052388289677,-0.48886036960985646,-0.11151173120133767,0.6398454173155679,0.13651877133105803,-0.06960055310079755,0.0,0.0,0.0,0.0,0.0,1.0
Hexaware Technologies Limited,HEXT,0.7457627118644068,0.6556126783516303,-0.48935546515072065,-0.3333333333333333,-0.3866591257487432,-0.18985787950925592,0.05522526168837131,0.4974049144432728,0.44502053388090357,-0.2895307519464911,1.277700870969603,0.6182350073135058,1.4993238885172002,0.0,0.0,0.0,1.0,0.0,0.0
Highway Infrastructure Limited,HILINFRA,-0.2033898305084746,-1.3288949106690424,5.58701801545844,-0.3333333333333333,-0.30935082851646556,0.27038164731000497,-0.4012980186966294,0.1405401021814937,0.49676591375770035,0.495845743846998,-0.07919478571840569,1.9229644076060466,-0.7452845572883534,0.0,0.0,0.0,0.0,1.0,0.0
Home First Finance Company India Limited,HOMEFIRST,-0.4745762711864407,0.38658914518294096,-12.455224211215189,1.0,0.6252061305354762,0.1034108649362932,4.499636121228079,-0.18157489254723888,1.1129192334017792,3.246564247269687,-0.24335236776835667,-0.9790346172598734,0.06284353407878068,1.0,0.0,0.0,0.0,0.0,0.0
Honasa Consumer Limited,HONASA,-0.8813559322033898,-0.017076578584743075,-0.1362584110412507,-0.3333333333333333,0.2524498228732715,1.3344174464907554,-0.4707681980893921,-0.5246127645770823,-0.722262149212868,-0.5639598683179182,0.3152217800080752,0.39915488379652175,0.24686074827679752,0.0,0.0,0.0,0.0,0.0,0.0
Hyundai Motor India Limited,HYUNDAI,0.4745762711864407,1.5329674030347256,-0.37336557728196046,-0.3333333333333333,-0.5472741988320432,-0.16418286911086744,-0.13784332769788857,1.3253588516746408,1.2028576317590698,-0.4440873700161991,2.6205802618676817,1.569315780919877,2.6988581634114035,0.0,0.0,1.0,0.0,0.0,0.0
ICICI Prudential Asset Management Company Limited,ICICIAMC,0.6779661016949152,1.6187126304839254,-0.48562940989862463,-1.0,0.0657303541096097,-0.05072763151155187,4.189784585974356,1.9259589652096345,1.7502908966461328,-0.39711030987093066,7.586722039568553,0.2665366487892087,0.8917438509496914,1.0,0.0,0.0,0.0,0.0,0.0
INOX India Limited,INOXINDIA,1.8305084745762712,0.5951577846753181,0.023993328900743828,-1.0,-0.10743994544321786,-0.1327144452634303,0.6728096929752564,0.8981428918984674,1.036943874058864,-0.42109526049014995,2.561977274038184,-0.04030554201202655,-0.056403764391277034,0.0,0.0,1.0,0.0,0.0,0.0
IRM ENERGY LIMITED,IRMENERGY,-0.8135593220338984,0.3647127497564643,-0.10452539323095475,0.0,-0.01587055527333058,-0.8874861416774884,0.15435424560755961,0.20233557700105392,-0.22534223134839146,0.14411872289282557,-0.025436926803945208,0.09491305054444982,-0.2892613197996426,0.0,0.0,0.0,0.0,1.0,0.0
Indegene Limited,INDGN,0.3389830508474576,0.2692941593015329,-0.3206188198240743,-0.3333333333333333,-0.04361759415082694,-0.0002622037240336115,0.35412322921106826,0.33533371178331006,0.2532340862422999,-0.1832575638814861,1.0835207936782607,0.13651877133105803,0.5160279116071583,0.0,0.0,0.0,1.0,0.0,0.0
India Pesticides Limited,IPL,1.2881355932203389,-0.09477179000284461,-7.694076956954108,1.3333333333333333,-0.5624934969521116,-0.6304415644434743,0.4573212916849116,-0.09674803341172651,-0.005766598220397045,-0.5131159533887234,1.1120147661071695,-0.08451162034779777,-0.35813065924658893,0.0,0.0,0.0,0.0,0.0,1.0
India Shelter Finance Corporation Limited,INDIASHLTR,0.3389830508474576,0.3440144304007377,-0.31828878501186814,-0.3333333333333333,0.6748319296791323,0.3034641174123887,4.029006172665099,-0.20493066255778114,0.7623374401095143,1.9632387521555104,-0.224433292957259,-0.9504306842190803,-0.1041778213046928,1.0,0.0,0.0,0.0,0.0,0.0
Indigo Paints Limited,INDIGOPNTS,0.2033898305084746,1.2966664557319774,-12.607930735654223,1.6666666666666667,-0.4836132670559085,-0.20068201741066222,0.12020827675787427,-0.07323007055388876,-0.10651950718685847,-0.5170089355698385,4.427928707388822,0.11571591093775392,-0.15885526900755567,0.0,0.0,0.0,0.0,0.0,0.0
Indiqube Spaces Limited,INDIQUBE,-0.8135593220338984,-0.2857576273185664,0.18830207491719855,-0.3333333333333333,0.745829989749485,0.41468849170100097,-0.6026142238827364,1.9259589652096345,-1.261002737850787,-0.5639598683179182,-0.34455211397588964,-0.854217454900049,-0.10468284699367154,0.0,0.0,0.0,0.0,1.0,0.0
Indogulf Cropsciences Limited,IGCL,0.6779661016949152,-0.9358018177899514,1.076457458790025,-1.0,-0.5870164507641202,-0.2817114053754406,-0.23005210371754026,-0.317168112886222,-0.0952943189596165,0.42517113445158616,-0.0907308069446847,0.15472127417519926,-0.6601459855953508,0.0,0.0,0.0,0.0,0.0,1.0
Innova Captab Limited,INNOVACAP,-0.13559322033898305,0.2616454300055747,-0.20779936637250804,-1.0,-0.10214543421020311,-0.0681646628757097,0.026384220458686602,0.24888492417484367,0.06692334017796009,0.17667345978993568,0.9514333506373652,0.2145294978059484,-0.05409247223489408,0.0,1.0,0.0,0.0,0.0,0.0
Interarch Building Products Limited,INTERARCH,1.3559322033898304,0.8622838684160381,1.466258988378653,-0.3333333333333333,0.07522785017567746,0.8303596497649562,-0.2755770653673173,-0.044521936582596955,0.041735112936345097,-0.46825521241573914,2.493107227317298,0.859418169998375,0.06432272144418605,0.0,0.0,1.0,0.0,0.0,0.0
International Gemmological Institute (India) Limited,IGIL,0.2711864406779661,0.19994889639236577,-0.5051832799724639,-1.0,0.6105999716639884,0.11180369986847379,3.397779586910135,1.9259589652096345,1.7502908966461328,-0.49492475309609657,5.218376881813463,0.04940679343409724,-0.07199811006156769,0.0,0.0,0.0,0.0,0.0,0.0
Inventurus Knowledge Solutions Limited,IKS,-0.2033898305084746,1.1981229573767043,-0.4545914384655328,-1.0,1.0351240829711519,0.14526023896352613,1.3480639091227977,1.3011921174276215,0.9493326488706366,-0.11234780791137582,1.373882447943704,-0.04030554201202655,0.4362918848325353,0.0,0.0,0.0,1.0,0.0,0.0
Ivalue Infosolutions Limited,IVALUE,-0.3389830508474576,-0.08610449518860788,0.06740600761411054,-1.0,-0.8736188556627961,-0.06485429351529223,-0.0661507251733375,0.25569702376125186,0.46363791923340175,-0.4303966138893244,0.22327969083463117,0.19632699496180733,-0.3604357720210385,0.0,0.0,0.0,1.0,0.0,0.0
J G Chemicals Limited,JGCHEM,0.13559322033898305,-0.3457740870577409,-0.034741471711479094,0.0,-0.46421982493311925,-0.25582531802293795,-0.19416529366993293,0.18271024247830658,0.36398015058179334,-0.31987772378115686,3.3278537232508514,1.4210954006175847,-0.42127608969977937,0.0,0.0,0.0,0.0,0.0,1.0
JNK India Limited,JNKINDIA,-0.4745762711864407,0.1958127322289485,-0.44517742779690667,-0.3333333333333333,0.4029363907402788,-0.18616941336273887,0.2297099785148767,0.9686967804719812,1.138518138261465,-0.2198359199456549,0.21878064255638235,0.053307329757841616,-0.5416866619375995,0.0,0.0,1.0,0.0,0.0,0.0
JSW Cement Limited,JSWCEMENT,-0.2033898305084746,-0.6954425638216886,1.171919057872945,-1.0,-0.6662815630048436,-1.490702117026602,-0.04614478762809092,-1.2719974049144436,-0.7581279945242986,2.5423525108428704,-0.24485205052777292,-0.48236632536973845,0.9681777004558216,0.0,0.0,0.0,0.0,0.0,1.0
JSW Infrastructure Limited,JSWINFRA,-0.2033898305084746,-0.8763031536682102,0.1330722443234205,0.0,0.14648826659220834,0.42988098163766403,2.0073440968055896,-0.12740248155056388,-0.43533538672142374,0.49440873700162014,-0.0788487050816173,-0.7840078010726477,0.8552151394630311,0.0,0.0,0.0,0.0,1.0,0.0
Jain Resource Recycling Limited,JAINREC,-1.2881355932203389,-0.3040680513581181,0.4715930163249065,-0.3333333333333333,1.1980223172667024,0.6021458408109125,-0.46868979971089264,1.6435001216446359,1.7502908966461328,2.437124418665413,-0.05398857933898598,2.874045181212418,1.2318168257012472,0.0,0.0,0.0,0.0,0.0,1.0
Jana Small Finance Bank Limited,JSFB,-0.2033898305084746,0.19373718712376986,0.21211493665872777,-0.3333333333333333,-0.060959403652723704,1.6292173307533848,-0.008062573897417314,-0.38350498743005457,0.0,0.0,0.0,0.0,0.5226091741765806,1.0,0.0,0.0,0.0,0.0,0.0
Juniper Hotels Limited,JUNIPER,1.2203389830508475,0.07351973520471368,0.023993328900743828,-0.3333333333333333,0.5633264342315804,2.958446106718455,0.8034440912594741,-1.983213040304923,-0.9291067761806981,2.8657051784501237,-0.26434792640018456,-0.8906224605883312,-0.3644413991136555,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter Life Line Hospitals Limited,JLHL,0.06779661016949153,0.6878440996546558,1.171919057872945,1.3333333333333333,-0.0630061308891943,0.2821265446972503,0.4796107901895928,0.035276944286756706,-0.1892026009582478,0.3604013168208184,0.22281824998558006,-0.14171948642938406,-0.09774328078006,0.0,1.0,0.0,0.0,0.0,0.0
Jyoti CNC Automation Limited,JYOTICNC,0.8135593220338984,0.0013007379017995933,-0.40737917952317215,-0.3333333333333333,0.38591150809837693,8.157117662686192,0.3030492610567711,-2.1081015327224075,0.3671629021218345,3.6997962063019294,-0.09257657034088936,-0.34389728587680823,0.12467666611696547,0.0,0.0,1.0,0.0,0.0,0.0
KFin Technologies Limited,KFINTECH,-0.9491525423728814,0.08773525337105281,0.5205110149505138,0.6666666666666666,-0.07040569701431335,-0.038680504825492894,1.8136655142526483,0.5471575703511474,0.419147843942505,-0.3546010346449286,2.7666262905923746,-0.3913538111490331,-0.19790559150248305,0.0,0.0,0.0,1.0,0.0,0.0
KRN Heat Exchanger and Refrigeration Limited,KRN,-0.9491525423728814,-0.3496674958149314,0.023993328900743828,0.0,0.9116263348434269,0.6762446908930072,0.3154618336843497,1.3662314491930903,1.2298254620123203,-0.004911950671474078,0.5993539828113285,0.383552738501544,-0.7729130843407488,0.0,0.0,1.0,0.0,0.0,0.0
KSH International Limited,KSHINTL,1.6271186440677967,0.1290277000490922,-0.11121907667532918,-0.3333333333333333,0.7974284928205061,0.27615641266799146,-0.4755897213926502,0.09609926202254457,0.37342573579739896,0.4720959398024771,-0.09984426371344518,2.2610108889972373,0.41731252883984193,0.0,0.0,0.0,0.0,1.0,0.0
Kalpataru Limited,KALPATARU,1.0169491525423728,0.19373718712376986,3.9745470918185264,-0.3333333333333333,0.41010243584504863,2.7311037949770363,-0.5760647647189142,-1.851836833995621,-1.246697467488022,3.6997962063019294,-0.3110688123666147,-0.9192263936291242,0.5066591517753609,0.0,0.0,0.0,0.0,1.0,0.0
