COMPANY NAME,Symbol,Company_Age,Log_Issue_Price,Range_Width_pct,Days_to_List,Revenue_CAGR,PAT_CAGR,Avg_Operating_Margin,Avg_ROE_pct,Avg_ROCE_pct,Avg_DE_pct,Avg_Interest_Coverage,Avg_Assets_Turnover,Log_Latest_Revenue,Ind_Financial Services,Ind_Healthcare & Pharmaceuticals,Ind_Industrial Manufacturing & Capital Goods,Ind_Information Technology & Digital Platforms,"Ind_Infrastructure, Construction & Utilities","Ind_Materials, Energy & Commodities"
Kalyan Jewellers India Limited,KALYANKJIL,-0.4067796610169492,-1.1437772202946868,-9.972399690239351,0.6666666666666666,0.6683113309630182,0.6191156488989346,-0.4443314580817478,-0.12999756710729068,0.13591718001368921,0.5850708052463813,-0.1523331602930149,0.7736063708759956,2.195832282126845,0.0,0.0,0.0,0.0,0.0,0.0
Kaynes Technology India Limited,KAYNES,-0.3389830508474576,0.494235130095805,-0.573060427918928,0.6666666666666666,1.5187039282149501,0.919172003841899,0.18285718716602165,-0.3543102749168763,-0.13088637919233428,-0.1506505721899983,-0.08311703293534055,-0.20672842515845938,0.5557232988711559,0.0,0.0,1.0,0.0,0.0,0.0
Keystone Realtors Limited,RUSTOMJEE,0.5423728813559322,0.4239841405668552,0.0,0.6666666666666666,-0.06800531581486519,-0.6676810213818621,0.032917891111653046,-0.6894006974292435,-0.7355407255304587,0.5633850655797672,-0.05866066793562897,-0.7398017227368764,0.3145986302019858,0.0,0.0,0.0,0.0,1.0,0.0
Krishna Institute of Medical Sciences Limited,KIMS,2.0338983050847457,0.78733325989774,-9.809636167539649,1.3333333333333333,0.11573634208758991,-0.6645536710494548,0.6064137962757264,0.13567431676263048,-0.20467145790554414,0.3625960181846686,0.407394589606045,-0.28213879408418674,0.5836016043924042,0.0,1.0,0.0,0.0,0.0,0.0
Kross Limited,KROSS,0.8135593220338984,-0.27495512396394095,0.023993328900743828,-0.3333333333333333,0.05806993147005755,0.35793501247669585,-0.06620461737746253,0.37085394534101035,0.5513860369609856,0.21591681036735114,-0.01217050239372432,0.7684056557776695,-0.6964025384885377,0.0,0.0,1.0,0.0,0.0,0.0
Krsnaa Diagnostics Limited,KRSNAA,-0.4745762711864407,0.912480129276433,-7.2417600877144555,1.3333333333333333,-0.3376086374123838,-0.2946108307849786,0.40463724961355346,-0.5349931068039903,-0.5321184120465435,-0.21933949939906985,0.020937878525696563,-0.4719648951730864,-0.5608840480843297,0.0,1.0,0.0,0.0,0.0,0.0
Krystal Integrated Services Limited,KRYSTAL,0.2033898305084746,0.6640853360099486,-0.24832256484685025,-1.0,0.10548828253651403,-0.0024645450275308117,-0.3845048882786468,0.03381720866109774,0.0268138261464749,0.13008831060249795,-0.015169867912556954,0.9738339021615475,-0.2240327663647536,0.0,0.0,0.0,0.0,1.0,0.0
LG Electronics India Limited,LGEINDIA,0.4067796610169492,1.0659413218864502,0.7071717991797543,-0.3333333333333333,-0.5768056340898958,-0.317650281218415,-0.1613748861810446,1.1973886951585428,1.228182751540041,-0.4974133876783195,4.065697640883659,1.5719161384690397,1.929233025525303,0.0,0.0,0.0,0.0,0.0,0.0
Landmark Cars Limited,LANDMARK,-0.2033898305084746,0.3664153931030765,-0.12992435017398246,0.6666666666666666,-0.4144224902055843,-0.7533224920572238,-0.6095875889658875,-0.20541724109966747,-0.15292607802874764,0.8754506976015052,-0.21405087385360785,2.0165772793759147,0.746254953155297,0.0,0.0,0.0,0.0,0.0,0.0
Latent View Analytics Limited,LATENTVIEW,-0.2033898305084746,-0.44444026676679227,-3.731754302125541,1.6666666666666667,0.30253938305544514,-0.2667070409468223,1.1103193345746167,-0.2902441002351798,-0.3555270362765231,-0.5639598683179182,2.4711887869873683,-0.5629774093937918,-0.3202507615030883,0.0,0.0,0.0,1.0,0.0,0.0
Laxmi Organic Industries Limited,LXCHEM,0.9491525423728814,-0.8006668631574486,-10.959414385584981,0.6666666666666666,-0.8736188556627961,-1.0000307792355922,-0.3940893702563099,-0.5249371502716731,-0.5247262149212868,-0.3242671265088572,0.5580550268212494,0.24833414594506759,0.3524940252859817,0.0,0.0,0.0,0.0,0.0,1.0
Le Travenues Technology Limited,IXIGO,-0.2033898305084746,-1.0868958224456502,1.0010120014502901,0.0,0.6691103248346303,8.157117662686192,-0.48802465728858757,-0.7837969345551864,-0.900770020533881,-0.3298322621100486,1.046374805329642,-0.07671054770030887,-0.2360280371420145,0.0,0.0,0.0,1.0,0.0,0.0
Lenskart Solutions Limited,LENSKART,-0.3389830508474576,0.1684330175336558,-0.04058573047887275,0.0,1.668087502048786,3.607606994044559,-0.5528846648410486,-1.1067228935203959,-1.1103524982888433,-0.34117155248994097,-0.22258752956105435,-0.46416382252559735,1.186027718900605,0.0,0.0,0.0,0.0,0.0,0.0
Life Insurance Corporation of India,LICI,3.1864406779661016,0.9079531447344978,-0.09910837649200263,0.6666666666666666,-0.6778539635658742,8.157117662686192,-0.5404593274195576,1.5928148568648122,-1.2832477754962355,-0.5639598683179182,7.586722039568553,-0.9270274662766131,4.607283790050471,1.0,0.0,0.0,0.0,0.0,0.0
Likhitha Infrastructure Limited,LIKHITHA,0.0,-0.8691463609352463,-4.302803649533035,0.6666666666666666,-0.3105236116264791,-0.5852664613328856,0.4952253922570614,0.31327548455113113,0.4771902806297057,-0.5639598683179182,4.5395973928592035,0.3757516658540549,-0.9761835885591054,0.0,0.0,0.0,0.0,1.0,0.0
M&B Engineering Limited,MBEL,1.4915254237288136,0.13126476634873527,-0.144583176752533,-0.3333333333333333,-0.2554411960896065,0.6061341741585291,-0.2036383627582849,0.1684372719163082,0.3957392197125256,0.26451376913831864,-0.07458037722789405,0.5109702584105316,-0.23600520678632622,0.0,0.0,1.0,0.0,0.0,0.0
MTAR Technologies Limited,MTARTECH,0.2711864406779661,0.47645329238903134,-12.504905747781393,1.3333333333333333,0.34399648776285613,-0.2723370550066017,0.5451842942764356,-0.3595004460303304,-0.294883641341547,-0.18249986936301407,0.08565495760512207,-0.4485616772306193,-0.4902974508818294,0.0,0.0,1.0,0.0,0.0,0.0
Macrotech Developers Limited,LODHA,0.5423728813559322,0.33170694317602045,-11.353880206980655,1.3333333333333333,-0.2943491374069879,0.08889921452391997,0.9594920734005138,-0.4311896845349122,-0.24984599589322393,0.48367037675706764,-0.02278364192190111,-0.8126117341134408,1.655746351648437,0.0,0.0,0.0,0.0,1.0,0.0
Mangal Electrical Industries Limited,MEIL,-0.3389830508474576,0.4552335222764026,0.0008553771444114913,0.0,0.3181966229073253,0.7495806175563953,-0.1083307100832172,0.2206633687454382,0.5568617385352497,0.5518367560223651,-0.12095518255753589,0.7241995774418987,-0.800651435419335,0.0,0.0,1.0,0.0,0.0,0.0
Mankind Pharma Limited,MANKIND,0.8135593220338984,1.019356356863133,0.023993328900743828,2.0,-0.2570756778006659,-0.3515443502071239,0.6943762471874872,0.13648528099910778,0.09922997946611897,-0.2518942362961802,1.4534809944050298,-0.2145294978059484,1.54120302153774,0.0,1.0,0.0,0.0,0.0,0.0
Manoj Vaibhav Gems N Jewellers Limited,MVGJL,0.9491525423728814,-0.3694026493622852,0.32586288553565396,0.3333333333333333,-0.4306883094122815,0.041031177420470875,-0.3872124002292665,0.0018652177438974688,0.3122347707049966,0.6736949365104249,-0.1360673703639614,1.0336421257922965,0.3258679788918879,0.0,0.0,0.0,0.0,0.0,0.0
Mazagon Dock Shipbuilders Limited,MAZDOCK,4.677966101694915,-0.7071759227090214,4.947589890566755,1.6666666666666667,0.08277463868031099,0.3690612709688209,0.534110206402469,0.6640986132511555,0.6080595482546204,-0.5400794272874536,7.586722039568553,-0.7111977896960833,1.516361290777183,0.0,0.0,1.0,0.0,0.0,0.0
MedPlus Health Services Limited,MEDPLUS,-0.2033898305084746,0.7565114105351283,-7.73814999421914,0.6666666666666666,-0.26281956096473397,-0.037432828582476346,-0.5658883812339681,-0.7069175249371504,-0.7330766598220397,-0.32659246485865073,-0.2112822287593009,1.0804485616772306,1.0001358662709152,0.0,1.0,0.0,0.0,0.0,0.0
Medi Assist Healthcare Services Limited,MEDIASSIST,0.2033898305084746,0.20200956302379885,0.0861004625624559,0.0,0.041064685709411256,-0.3293380988534719,0.33669572506505085,0.034303787202984354,0.012850787132101383,-0.3961697235721377,0.9713906673588281,-0.25613521859255645,-0.4711789008420317,0.0,1.0,0.0,0.0,0.0,0.0
Meesho Limited,MEESHO,-0.8135593220338984,-0.9358018177899514,1.076457458790025,-0.3333333333333333,0.9493635514130229,0.6488285397088048,-2.7820249403459445,-2.1081015327224075,-1.512542778918549,-0.13497413387678323,-0.48500317240583724,0.799609946367626,1.4603649721913792,0.0,0.0,0.0,1.0,0.0,0.0
Metro Brands Limited,METROBRAND,1.7627118644067796,0.3561487411960095,-5.168163045219781,0.6666666666666666,-0.04481115047206105,-0.13959985535082897,0.764798929376929,0.4003730435487792,0.04091375770020543,-0.10594659560014623,0.04885504989329188,-0.2379327157484155,0.3789495766064451,0.0,0.0,0.0,0.0,0.0,0.0
Midwest Limited,MIDWESTLTD,1.4915254237288136,1.0073060176915811,-0.5244738937176403,0.3333333333333333,-0.8179718777513385,-0.25741967141658695,0.6662009602678521,0.11004784688995196,0.06897672826830924,-0.12026440925954954,0.3793620580261869,-0.2379327157484155,-0.7156385414992658,0.0,0.0,0.0,0.0,0.0,1.0
Motisons Jewellers Limited,MOTISONS,-0.5423728813559322,-1.5335640270475828,1.2040288684735778,0.0,-0.47328662197338867,0.37209742599034035,0.14854933050129115,-0.25310193820452553,0.13701232032854194,0.2480796363066312,0.021168598950222172,0.09751340809361284,-0.9233612786696099,0.0,0.0,0.0,0.0,0.0,0.0
Mrs. Bectors Food Specialities Limited,BECTORFOOD,0.5423728813559322,-0.11831969871135882,-11.153565532053165,0.3333333333333333,-0.06718615405378131,0.000255811502483561,-0.15302518356798944,-0.06933744221879819,-0.14074264202600972,-0.25928828970058,0.4771875180250332,0.6539899236144973,0.1182298956451378,0.0,0.0,0.0,0.0,0.0,0.0
Mukka Proteins Limited,MUKKA,-0.4745762711864407,-2.1010638830208728,5.58701801545844,-1.0,-0.20256747181028745,-0.06612823797164642,-0.3223895919173206,0.28456735057983906,0.7674024640657079,1.176490568009615,-0.13468304781680795,0.7606045831301805,-0.1286110476803869,0.0,0.0,0.0,0.0,0.0,1.0
Muthoot Microfin Limited,MUTHOOTMF,0.7457627118644068,-0.10941371345138928,-0.46667436968453657,0.0,0.4053060989663878,0.24405482361078956,2.4215166742999283,-0.8138026113048417,0.4305099247091035,3.6997962063019294,-0.2807290765415008,-0.8932228181374942,0.21841730858922218,1.0,0.0,0.0,0.0,0.0,0.0
Nazara Technologies Limited,NAZARA,0.0,1.0359488614390757,-12.720604855532242,1.6666666666666667,1.3076099042884577,-0.24735924887156935,0.18782848683350992,-0.9987024572216366,-0.6024811772758385,-0.502717249307624,2.191324912037838,-0.5473752640988138,0.4042007007850726,0.0,0.0,0.0,1.0,0.0,0.0
Nephrocare Health Services Limited,NEPHROPLUS,-0.4067796610169492,0.28439106255888513,-0.5403714943732356,-0.3333333333333333,0.5726846990835847,8.157117662686192,-0.35905701002951407,-0.9597761738707324,-0.8350616016427104,-0.012906934211213875,-0.24254484628251713,-0.2665366487892085,-0.3962516112218725,0.0,1.0,0.0,0.0,0.0,0.0
Netweb Technologies India Limited,NETWEB,0.2711864406779661,0.3561487411960095,0.023993328900743828,0.6666666666666666,2.216884175298605,0.9606478215128055,0.09794881029290785,1.4786310923688268,1.4977241615331964,-0.16185922558394727,0.8255753590586606,0.6175849179262148,0.1617339565300006,0.0,0.0,0.0,1.0,0.0,0.0
Niva Bupa Health Insurance Company Limited,NIVABUPA,-0.3389830508474576,-1.281628913703872,1.076457458790025,-1.0,0.5591339907351364,2.785537587271896,-0.8344010859265705,-1.619252290973968,-1.405082135523614,-0.31655954433819306,-0.48500317240583724,-0.30034129692832784,0.9716513263719866,1.0,0.0,0.0,0.0,0.0,0.0
Ola Electric Mobility Limited,OLAELEC,-0.9491525423728814,-1.2589331676881421,0.7071717991797543,-1.0,0.5799513796702693,-1.490702117026602,-3.4218833141577627,-2.1081015327224075,-1.512542778918549,0.4787671352179898,-0.48500317240583724,-0.4771656102714124,0.7488617119044424,0.0,0.0,1.0,0.0,0.0,0.0
Om Freight Forwarders Limited,OMFREIGHT,0.5423728813559322,-0.7683638891827431,0.5047485487267043,-0.3333333333333333,-0.8736188556627961,-0.20542521820417692,-0.4325653939111987,-0.3661503527694431,-0.02588980150581778,-0.0591262998380101,0.010901540058833814,0.7241995774418987,-0.9432489233174055,0.0,0.0,0.0,0.0,1.0,0.0
One 97 Communications Limited,PAYTM,0.2033898305084746,1.6127196350321065,-4.504050020622975,0.6666666666666666,-0.31319784017935415,1.9274932339465474,-2.072484037785632,-1.9439623712594278,-1.512542778918549,-0.28005957046559027,-0.48500317240583724,-0.6279863481228671,1.2101523424098741,1.0,0.0,0.0,0.0,0.0,0.0
One MobiKwik Systems Limited,MOBIKWIK,-0.3389830508474576,-0.14560315931034912,0.07051802759356696,-0.3333333333333333,-0.03969190352005665,0.5176734223860112,-1.372731885055263,-2.1081015327224075,-1.512542778918549,1.6930292104300575,-0.48500317240583724,-0.08451162034779777,-0.3086882954104928,1.0,0.0,0.0,0.0,0.0,0.0
Orient Technologies Limited,ORIENTTECH,0.4067796610169492,-0.40610557459034585,0.9061558196493543,-0.3333333333333333,-0.23253386554646904,-1.3424813709360948,-0.28384869519207645,0.4506528262103639,0.6387234770704994,-0.4023880441030464,1.5649189594508854,1.3872907524784657,-0.5099728619100204,0.0,0.0,0.0,1.0,0.0,0.0
Orkla India Limited,ORKLAINDIA,0.4745762711864407,0.6819654908319089,-0.5094473944678181,0.0,-0.660293401049664,-0.009950523200842297,0.09849522462897656,-0.4436785337766606,-0.5056981519507188,-0.4873020849662956,1.785603045509604,-0.2145294978059484,0.26860680093467026,0.0,0.0,0.0,0.0,0.0,0.0
Oswal Pumps Limited,OSWALPUMPS,0.0,0.5329523410520545,-0.2719764969856043,-1.0,1.6744383910355514,1.801341542766015,0.4645965922056142,1.9259589652096345,1.7502908966461328,0.8102367142185295,0.1939781969198823,0.6617909962619863,0.12216065487841773,0.0,0.0,1.0,0.0,0.0,0.0
P N Gadgil Jewellers Limited,PNGJL,-0.6779661016949152,0.321016038803756,0.023993328900743828,-0.3333333333333333,1.0752395994978237,0.6019635526505552,-0.5446333105414407,0.7956370124077528,0.6888261464750173,0.7276741391022629,-0.02612908807752203,2.843490980009752,1.3216114443985387,0.0,0.0,0.0,0.0,0.0,0.0
PB Fintech Limited,POLICYBZR,-0.3389830508474576,0.9356448514847693,-2.360160108195427,2.0,1.2546510145516432,3.0598894349424928,-1.5440060004096445,-1.3962371259427462,-1.4157597535934292,-0.5522809217745729,-0.48500317240583724,-0.4641638225255975,1.0210310443390052,1.0,0.0,0.0,0.0,0.0,0.0
Pace Digitek Limited,PACEDIGITK,-0.2711864406779661,-0.3535785618150845,0.0832645203861355,0.0,1.8828675874370506,1.928115250643738,0.10058396095876755,0.13583650960992613,0.5552190280629704,0.14312588179965519,-0.09326873161446612,-0.18332520721599227,0.3066562771327496,0.0,0.0,0.0,0.0,1.0,0.0
Paradeep Phosphates Limited,PARADEEP,1.4915254237288136,-1.7613653274123713,5.58701801545844,0.6666666666666666,0.38097143244633364,0.008989721675413061,-0.38197418819721984,-0.3233314410834484,-0.020414099931553693,1.0065841040915504,-0.14702659052892655,0.39395416869819627,1.8371736926378095,0.0,0.0,0.0,0.0,0.0,1.0
Paras Defence and Space Technologies Limited,PARAS,-0.4067796610169492,-0.5460150110370555,1.8783348910866342,0.6666666666666666,0.30585291054839187,0.18779034758836022,0.7200948018097536,-0.5340199497202174,-0.47681382614647505,-0.495166431520092,0.35605929514910306,-0.5811799122379329,-0.9282013361433434,0.0,0.0,1.0,0.0,0.0,0.0
Park Medi World Limited,PARKHOSPS,-0.5423728813559322,-0.6121893584929907,-0.1362584110412507,-0.3333333333333333,-0.5089696493273138,-0.3561611758477046,0.9536799883299651,0.6384721433784767,0.44912731006160167,0.27979829649370336,0.04158735652073606,-0.22493092800260045,-0.02211546387101775,0.0,1.0,0.0,0.0,0.0,0.0
Patel Retail Limited,PATELRMART,-0.2711864406779661,-0.222883661138864,5.368860184613037,-0.3333333333333333,-0.6634185532840446,0.20729671690415424,-0.523189596918046,0.2805125293974534,0.5936858316221765,1.7658462663949417,-0.16190805791082652,2.05558264261336,-0.37113700652136833,0.0,0.0,0.0,0.0,0.0,0.0
Physicswallah Limited,PWL,-1.152542372881356,-0.9513407710727165,1.3339410379678414,-0.3333333333333333,2.216884175298605,-1.490702117026602,-1.0387039759527317,1.9259589652096345,-0.9107631759069132,-0.5639598683179182,7.586722039568553,-0.1807248496668291,0.6197890137489622,0.0,0.0,0.0,1.0,0.0,0.0
Pine Labs Limited,PINELABS,0.3389830508474576,-0.3457740870577409,-0.034741471711479094,-1.0,0.4887239674656659,8.157117662686192,-1.2678703471235087,-1.5847052145000409,-1.512542778918549,0.02701572869310766,-0.4798408029070773,-0.9036242483341462,0.34871319517699606,1.0,0.0,0.0,0.0,0.0,0.0
Platinum Industries Limited,PLATIND,-1.152542372881356,-0.5658409088971075,0.7071717991797543,-0.3333333333333333,0.18638071696536732,0.09952104885498567,0.413645785647251,1.477333549590463,1.7000513347022586,-0.1532110571144902,0.9813116456134279,0.5421745490004878,-0.9687801062419232,0.0,0.0,0.0,0.0,0.0,1.0
Popular Vehicles and Services Limited,PVSL,1.3559322033898304,-0.09768035456405648,0.24399995492278784,-0.3333333333333333,-0.25511027432944217,-1.490702117026602,-0.686465206377129,-0.6295515367772283,-0.4800992470910336,1.1505983173956216,-0.26400184576339614,2.614659515683407,0.9387649123161966,0.0,0.0,0.0,0.0,0.0,0.0
Premier Energies Limited,PREMIERENE,0.5423728813559322,0.2654782744255778,0.3124464607963252,-0.3333333333333333,2.216884175298605,8.157117662686192,0.08940969916196861,0.30873408482685916,-0.02383641341546911,1.255081778753201,-0.04689392628482435,-0.15732163172436228,1.1035334002357307,0.0,0.0,1.0,0.0,0.0,0.0
Protean eGov Technologies Limited,PROTEAN,0.5423728813559322,1.2311979593489806,-5.436982147862521,150.0,-0.6469751139620571,-0.6678117628122641,0.28958408441444344,-0.2866758575946804,-0.2974845995893224,-0.5392694779746042,7.586722039568553,-0.24833414594506728,-0.36340733289719956,0.0,0.0,0.0,1.0,0.0,0.0
Prudent Corporate Advisory Services Limited,PRUDENT,0.0,0.5551015797143061,1.466258988378653,0.6666666666666666,0.4614754479644233,0.07184336324395701,0.7905238158249179,1.182304760360068,1.227224503764545,-0.4814495479960287,4.0810405491146104,0.32114415732163165,-0.1997061510825087,1.0,0.0,0.0,0.0,0.0,0.0
Pyramid Technoplast Limited,PYRAMID,0.4067796610169492,-0.5912819448255695,10.502140228481313,0.3333333333333333,-0.3675490955626152,-0.4589071620667782,-0.290058359257309,0.3439299326899685,0.33947638603696073,0.012201494487119255,0.33379477418238457,1.1714610758979362,-0.6896264457950595,0.0,0.0,1.0,0.0,0.0,0.0
Quality Power Electrical Equipments Limited,QPOWER,0.13559322033898305,0.2162979846101694,1.7038086264103216,0.0,1.306986867244356,0.36950280319190304,0.7253571027924778,0.6653961560295188,0.567950034223135,-0.2861995088049329,1.515660148814674,-0.19632699496180717,-0.40796589572035397,0.0,0.0,1.0,0.0,0.0,0.0
R R Kabel Limited,RRKABEL,0.5423728813559322,0.9826881165577523,0.08670053148673848,-0.3333333333333333,0.017410276462810025,-0.04211145172316405,-0.4018471436496339,0.04598167220825549,0.22339151266255977,-0.23598265140826666,0.1841725788775452,1.6785307979847228,1.2474246904762867,0.0,0.0,1.0,0.0,0.0,0.0
RBZ Jewellers Limited,RBZJEWEL,-0.3389830508474576,-1.024954129565673,0.023993328900743828,0.0,0.2246839598839588,0.2830228874430161,-0.0175960638781305,0.1895223420647148,0.433110882956879,0.22822281444322517,-0.04885504989329178,0.6799934991061272,-0.7412423212581779,0.0,0.0,0.0,0.0,0.0,0.0
RailTel Corporation of India Limited,RAILTEL,0.2033898305084746,-1.0777699322603687,-10.194612301017317,0.6666666666666666,0.30798655001569986,-0.23327619485445916,0.0989367707799677,-0.13972913794501668,-0.11172142368240949,-0.1537074776610754,4.61181288573571,-0.31854379977246894,0.6536495719450744,0.0,0.0,0.0,0.0,1.0,0.0
Rainbow Childrens Medicare Limited,RAINBOW,0.3389830508474576,0.42557379737628115,-0.5028860079565168,1.6666666666666667,-0.31743846737891684,-0.11686802383550061,0.9461510385692546,0.26640175168275093,-0.05299452429842564,-0.02955008622041064,-0.03108957720482204,-0.29254022428083865,-0.0069925488902251335,0.0,1.0,0.0,0.0,0.0,0.0
Rashi Peripherals Limited,RPTECH,0.9491525423728814,-0.052281000264735936,0.39963165178725646,-0.3333333333333333,-0.36505264240162966,-0.27152947124050225,-0.6645783110369019,0.1110210039737246,0.5736995208761121,0.6083503161415064,-0.12130126319432424,3.015114578254512,1.600050224133917,0.0,0.0,0.0,1.0,0.0,0.0
RateGain Travel Technologies Limited,RATEGAIN,-0.6101694915254238,0.2162979846101694,-0.7395590790581725,0.6666666666666666,1.3697380003562838,1.8518725489048744,0.19883308414158385,-0.5581866839672373,-0.6293121149897329,-0.4164184563933741,4.418123089346485,-0.4381602470339672,0.048374838849557164,0.0,0.0,0.0,1.0,0.0,0.0
Ratnaveer Precision Engineering Limited,RATNAVEER,0.06779661016949153,-1.0422024760244244,0.28889926635587004,-0.3333333333333333,0.22131699180053171,0.7067415557785359,-0.3005223840214717,-0.0805287486821833,0.13187885010266953,1.4913779589277318,-0.12049374170848466,0.3581992523972045,-0.358117161015587,0.0,0.0,1.0,0.0,0.0,0.0
Regaal Resources Limited,REGAAL,-0.6101694915254238,-1.0080440078685582,2.3146505527774446,0.0,0.4679276188627506,-0.07069934201202077,-0.19205032153735532,0.2385045819479359,-0.2728439425051335,2.0015153890369444,-0.1691757512833823,0.33934666016577275,-0.3206545274662799,0.0,0.0,0.0,0.0,0.0,1.0
Rishabh Instruments Limited,RISHABH,1.423728813559322,0.24809471344270068,0.5832391968615526,1.3333333333333333,-0.40225267620146987,-0.23351644628313023,-0.14552693439360145,-0.4788743816397699,-0.535814510609172,-0.32215080733657314,0.47061198592605413,-0.05590768730700477,-0.5792284007289841,0.0,0.0,1.0,0.0,0.0,0.0
Rolex Rings Limited,ROLEXRINGS,0.0,0.8622838684160381,-7.187334968488879,1.3333333333333333,-0.8736188556627961,-0.46522587085249323,0.5459097560128612,0.30094882815667834,0.41942162902121854,-0.44873804671578615,4.162138778335351,0.1417194864293842,-0.28415816763744906,0.0,0.0,1.0,0.0,0.0,0.0
Rossari Biotech Limited,ROSSARI,0.0,0.2162979846101694,-11.734713753666329,0.6666666666666666,-0.4370798807909079,-0.2785490219411687,-0.1654983765228835,-0.30062444246208764,-0.2561430527036277,-0.2615613732559962,0.2087443040895196,0.341947017714936,0.2299608046432149,0.0,0.0,0.0,0.0,0.0,1.0
Route Mobile Limited,ROUTE,-0.06779661016949153,0.04929374400552655,-9.247714482028787,1.3333333333333333,0.5100179696444654,-0.0015067822459046403,-0.10895023422017265,-0.04452193658259681,-0.18143394934976034,-0.4682421487171448,0.9858395339447427,0.2736876320494067,0.7016457406656863,0.0,0.0,0.0,1.0,0.0,0.0
Rubicon Research Limited,RUBICON,0.2711864406779661,0.3299343041656094,-0.10982513434979159,-1.0,1.5124509687642593,8.157117662686192,-0.3246653169038515,-0.6131700592003896,-0.5347878165639973,0.6305781992997861,-0.07186941223971845,-0.2528847716561028,-0.004043465605416858,0.0,1.0,0.0,0.0,0.0,0.0
Ruchi Soya Industries Limited,RUCHISOYA,1.152542372881356,-1.9388897870832449,254.28694517921406,0.0,-0.39523065478914743,-0.05552348614038659,-0.5310388123572453,-0.36777228124239736,-0.37948323066392897,-0.28024246224591104,0.23285458845244292,1.7695433122054292,2.279886398151475,0.0,0.0,0.0,0.0,0.0,0.0
S J S Enterprises Limited,SJS,-0.13559322033898305,0.42557379737628115,-7.6876042378280856,2.0,0.2730612048246344,0.15059100718498825,0.6111031883602975,0.08604330549022773,0.13139972621492108,-0.4616711083241888,1.5900674857241737,-0.06370875995449367,-0.43320114973446583,0.0,0.0,1.0,0.0,0.0,0.0
SAMHI Hotels Limited,SAMHI,-0.4745762711864407,-0.8274097370300082,1.466258988378653,-0.6666666666666666,0.9224039440052889,3.99382930418647,0.10134090725941232,0.7044846322277184,-0.8913244353182752,-0.5639598683179182,-0.3069158447251542,-0.7918088737201366,-0.2339477077026605,0.0,0.0,0.0,0.0,1.0,0.0
SBFC Finance Limited,SBFC,-0.3389830508474576,-1.503301673763241,0.7071717991797543,1.0,0.5922868712695574,0.7353838681923952,3.6427836329080376,-0.5255859216608549,0.4201060917180012,2.0113131629827037,-0.24542885158908687,-0.9608321144157324,-0.03562734147178008,1.0,0.0,0.0,0.0,0.0,0.0
